AN_LETIVO,NOME_DISTRITO,TIPO_ESCOLA,DRE,DESC_SERIE,MODALIDADE_SEGMENTO,TURMA_ESCOL,CD_ALUNO_SME,ANO_NASC_ALUNO,MES_NASC_ALUNO,CD_SEXO,DESC_RACA_COR,DESC_PAIS_NASC,SITUACAO_MAT
2015,SAO LUCAS,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,C.III 7.ANO F9,Fund2,S,3772044,2001,7,F,BRANCA,JAPAO,Concluido
2015,VILA JACUI,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,C.III 8.ANO F9,Fund2,S,3773302,2002,2,M,BRANCA,BOLIVIA,Concluido
2015,VILA MATILDE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.III 8.ANO F9,Fund2,S,3535581,2001,10,F,AMARELA,JAPAO,Concluido
2015,VILA PRUDENTE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,C.III 8.ANO F9,Fund2,S,3547103,2001,4,F,AMARELA,JAPAO,Concluido
2015,MOOCA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.III 9.ANO F9,Fund2,S,3555682,2001,11,F,PARDA,BOLIVIA,Concluido
2015,SANTANA,EMEFM       ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,MIII - ED PROF,EDPROF,S,1762590,1996,2,M,PARDA,BOLIVIA,Concluido
2015,MANDAQUI,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 6.ANO F9,Fund2,S,3565541,2003,8,F,BRANCA,BOLIVIA,Concluido
2015,VILA GUILHERME,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.III 9.ANO F9,Fund2,S,3575249,2001,11,M,PARDA,BOLIVIA,Concluido
2015,VILA MEDEIROS,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.III 9.ANO F9,Fund2,S,3580407,2001,9,F,PARDA,BOLIVIA,Concluido
2015,VILA MARIA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.III 9.ANO F9,Fund2,S,3592676,2001,10,M,AMARELA,BOLIVIA,Concluido
2015,CIDADE LIDER,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,EJA FINAL II,EJA5A8,S,2095832,1997,4,M,BRANCA,JAPAO,Concluido
2015,SANTANA,EMEFM       ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,MIII - ED PROF,EDPROF,S,2098996,1997,9,F,PARDA,BOLIVIA,Concluido
2015,SAPOPEMBA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS,C.III 9.ANO F9,Fund2,S,3609595,2001,1,F,BRANCA,JAPAO,Concluido
2015,VILA MARIA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.III 9.ANO F9,Fund2,S,3625067,2001,12,M,PARDA,BOLIVIA,Concluido
2015,VILA GUILHERME,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.III 8.ANO F9,Fund2,S,3631016,2002,11,F,PARDA,BOLIVIA,Concluido
2015,VILA MARIA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.III 9.ANO F9,Fund2,S,3640616,2001,12,F,BRANCA,BOLIVIA,Concluido
2015,CASA VERDE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.III 9.ANO F9,Fund2,S,3787580,2001,5,F,BRANCA,BOLIVIA,Concluido
2015,VILA MATILDE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 6.ANO F9,Fund2,S,3660759,2003,11,M,AMARELA,JAPAO,Concluido
2015,SANTANA,EMEFM       ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,MII - ED PROF,EDPROF,S,2564008,1995,7,F,INDIGENA,PARAGUAI,Concluido
2015,CACHOEIRINHA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.III 9.ANO F9,Fund2,S,2631998,1997,12,F,BRANCA,BOLIVIA,Concluido
2015,CANGAIBA,CEU EMEF    ,DIRETORIA REGIONAL DE EDUCACAO PENHA,EJA MIII,EJA5A8,S,2671142,1997,7,M,NAO DECLARADA,ARGENTINA,Concluido
2015,VILA MEDEIROS,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.III 9.ANO F9,Fund2,S,3688487,2001,12,F,PARDA,BOLIVIA,Concluido
2015,BUTANTA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,C.III 8.ANO F9,Fund2,S,2692555,1997,7,M,AMARELA,JAPAO,Concluido
2015,ITAIM PAULISTA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,C.II 6.ANO F9,Fund2,S,3694598,2003,4,F,PARDA,ARGENTINA,Concluido
2015,VILA GUILHERME,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.III 9.ANO F9,Fund2,S,2738949,1999,10,M,PARDA,BOLIVIA,Concluido
2015,TATUAPE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.III 9.ANO F9,Fund2,S,3701663,2001,5,M,BRANCA,BOLIVIA,Concluido
2015,TUCURUVI,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.III 9.ANO F9,Fund2,S,3715723,2001,3,F,PARDA,BOLIVIA,Concluido
2015,CASA VERDE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.III 8.ANO F9,Fund2,S,3794963,2002,10,M,BRANCA,PARAGUAI,Concluido
2015,CIDADE TIRADENTES,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO GUAIANASES,C.III 8.ANO F9,Fund2,S,3016184,2002,4,F,PARDA,BOLIVIA,Concluido
2015,JARDIM SAO LUIS,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO,EJA FINAL I,EJA5A8,S,3023175,1973,8,M,PRETA,GUINE BISSAU,Concluido
2015,AGUA RASA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 6.ANO F9,Fund2,S,3730091,2004,2,M,AMARELA,BOLIVIA,Concluido
2015,CASA VERDE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.III 9.ANO F9,Fund2,S,3045150,2001,4,F,BRANCA,BOLIVIA,Concluido
2015,VILA GUILHERME,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.III 9.ANO F9,Fund2,S,3805728,2001,6,F,PARDA,BOLIVIA,Concluido
2015,VILA GUILHERME,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,EJA FINAL II,EJA5A8,S,3117798,1999,8,M,AMARELA,BOLIVIA,Concluido
2015,FREGUESIA DO O,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.III 9.ANO F9,Fund2,S,3142097,2000,10,M,PARDA,BOLIVIA,Concluido
2015,VILA JACUI,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,C.II 6.ANO F9,Fund2,S,3142172,2003,8,F,BRANCA,BOLIVIA,Concluido
2015,CASA VERDE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.III 9.ANO F9,Fund2,S,3798953,2001,7,M,BRANCA,BOLIVIA,Concluido
2015,VILA GUILHERME,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.III 9.ANO F9,Fund2,S,3163617,2001,5,M,PARDA,BOLIVIA,Concluido
2015,BRASILANDIA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.III 8.ANO F9,Fund2,S,3167627,2000,9,M,PARDA,BOLIVIA,Concluido
2015,CIDADE TIRADENTES,CEU EMEF    ,DIRETORIA REGIONAL DE EDUCACAO GUAIANASES,C.III 9.ANO F9,Fund2,S,3170391,2001,11,M,BRANCA,PERU,Concluido
2015,VILA MEDEIROS,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.III 9.ANO F9,Fund2,S,3176181,2000,11,F,INDIGENA,BOLIVIA,Concluido
2015,SOCORRO,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO,C.II 4.ANO F9,Fund1,S,3815037,2000,3,M,AMARELA,JAPAO,Concluido
2015,FREGUESIA DO O,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.II 6.ANO F9,Fund2,S,3858148,2000,2,M,BRANCA,LIBANO,Concluido
2015,PIRITUBA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,C.III 8.ANO F9,Fund2,S,3866429,2002,7,F,PARDA,BOLIVIA,Concluido
2015,SAO MATEUS,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS,C.III 9.ANO F9,Fund2,S,3887858,2001,12,M,BRANCA,BOLIVIA,Concluido
2015,ARICANDUVA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,C.III 8.ANO F9,Fund2,S,3889355,2002,6,F,BRANCA,JAPAO,Concluido
2015,CIDADE DUTRA,CEU EMEF    ,DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO,C.III 8.ANO F9,Fund2,S,3891524,2002,1,F,BRANCA,BOLIVIA,Concluido
2015,VILA MEDEIROS,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.III 8.ANO F9,Fund2,S,3916391,2002,12,M,BRANCA,BOLIVIA,Concluido
2015,JACANA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.III 8.ANO F9,Fund2,S,3920030,2002,5,F,BRANCA,BOLIVIA,Concluido
2015,IGUATEMI,CEU EMEF    ,DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS,C.III 8.ANO F9,Fund2,S,3920945,2002,5,F,AMARELA,BOLIVIA,Concluido
2015,TREMEMBE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.III 9.ANO F9,Fund2,S,3924855,2001,9,M,PARDA,BOLIVIA,Concluido
2015,TATUAPE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.III 8.ANO F9,Fund2,S,3938623,2002,7,F,BRANCA,BOLIVIA,Concluido
2015,TATUAPE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 6.ANO F9,Fund2,S,3963758,2003,10,M,PARDA,BOLIVIA,Concluido
2015,PERUS,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,C.III 8.ANO F9,Fund2,S,3983866,2002,3,F,AMARELA,BOLIVIA,Concluido
2015,PARI,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.III 8.ANO F9,Fund2,S,3985725,2002,11,F,PARDA,BOLIVIA,Concluido
2015,CANGAIBA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 6.ANO F9,Fund2,S,4007173,2003,2,F,PARDA,BOLIVIA,Concluido
2015,ARICANDUVA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,C.II 5.ANO F9,Fund1,S,4009214,2004,10,M,NAO DECLARADA,BOLIVIA,Concluido
2015,TUCURUVI,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 6.ANO F9,Fund2,S,4021274,2003,11,F,BRANCA,BOLIVIA,Concluido
2015,JACANA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.III 8.ANO F9,Fund2,S,4024646,2002,1,F,PARDA,BOLIVIA,Concluido
2015,BELEM,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 6.ANO F9,Fund2,S,4024996,2003,7,F,PARDA,BOLIVIA,Concluido
2015,TREMEMBE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.III 9.ANO F9,Fund2,S,4025001,2001,1,M,PARDA,BOLIVIA,Concluido
2015,VILA GUILHERME,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.III 8.ANO F9,Fund2,S,4025183,2001,7,F,BRANCA,BOLIVIA,Concluido
2015,CIDADE TIRADENTES,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO GUAIANASES,C.II 6.ANO F9,Fund2,S,4026787,2003,9,F,BRANCA,PORTUGAL,Concluido
2015,MANDAQUI,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 6.ANO F9,Fund2,S,4040273,2003,2,M,NAO DECLARADA,BOLIVIA,Concluido
2015,CAPAO REDONDO,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO,C.III 9.ANO F9,Fund2,S,4042012,2001,1,M,PARDA,BOLIVIA,Concluido
2015,TUCURUVI,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.III 9.ANO F9,Fund2,S,4047361,2001,3,M,INDIGENA,BOLIVIA,Concluido
2015,VILA MEDEIROS,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.III 9.ANO F9,Fund2,S,4047369,2001,8,M,NAO DECLARADA,BOLIVIA,Concluido
2015,VILA MARIA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.III 8.ANO F9,Fund2,S,4058544,2002,1,M,PARDA,BOLIVIA,Concluido
2015,CAPAO REDONDO,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO,C.III 8.ANO F9,Fund2,S,4063517,2002,2,M,AMARELA,JAPAO,Concluido
2015,PONTE RASA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.III 8.ANO F9,Fund2,S,4073989,2002,5,M,PARDA,BOLIVIA,Concluido
2015,BELEM,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.III 8.ANO F9,Fund2,S,4074568,2002,12,M,PARDA,BOLIVIA,Concluido
2015,MOOCA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,EJA BASICA II,EJA1A4,S,4077009,1999,9,M,BRANCA,PARAGUAI,Concluido
2015,ITAQUERA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,C.II 5.ANO F9,Fund1,S,4080914,2004,5,F,NAO DECLARADA,JAPAO,Concluido
2015,CIDADE DUTRA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO,C.III 9.ANO F9,Fund2,S,4100997,2001,8,M,PARDA,BOLIVIA,Concluido
2015,MOOCA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.III 8.ANO F9,Fund2,S,4105513,2002,5,F,PARDA,BOLIVIA,Concluido
2015,TUCURUVI,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.III 9.ANO F9,Fund2,S,4105959,2001,1,M,PARDA,BOLIVIA,Concluido
2015,TREMEMBE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.III 8.ANO F9,Fund2,S,4111845,2001,8,M,BRANCA,BOLIVIA,Concluido
2015,SAO MIGUEL,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,C.III 9.ANO F9,Fund2,S,4114930,2001,6,F,AMARELA,JAPAO,Concluido
2015,CIDADE DUTRA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO,C.II 6.ANO F9,Fund2,S,4120744,2003,12,M,BRANCA,CANADA,Concluido
2015,VILA GUILHERME,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 5.ANO F9,Fund1,S,4141892,2004,6,M,PARDA,BOLIVIA,Concluido
2015,BELEM,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.III 9.ANO F9,Fund2,S,4158422,2001,7,F,PARDA,BOLIVIA,Concluido
2015,MOOCA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.III 8.ANO F9,Fund2,S,4161702,2002,7,F,PARDA,BOLIVIA,Concluido
2015,CANGAIBA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 6.ANO F9,Fund2,S,4162035,2003,9,F,INDIGENA,BOLIVIA,Concluido
2015,BRASILANDIA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.II 6.ANO F9,Fund2,S,4165999,2004,4,M,PARDA,BOLIVIA,Concluido
2015,VILA MARIA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 6.ANO F9,Fund2,S,4171955,2003,12,M,PARDA,BOLIVIA,Concluido
2015,IGUATEMI,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS,C.II 6.ANO F9,Fund2,S,4175173,2004,1,M,PARDA,BOLIVIA,Concluido
2015,VILA GUILHERME,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 6.ANO F9,Fund2,S,4185199,2004,1,M,PARDA,BOLIVIA,Concluido
2015,VILA MEDEIROS,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 6.ANO F9,Fund2,S,4185790,2003,3,F,INDIGENA,BOLIVIA,Concluido
2015,SACOMA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,C.II 5.ANO F9,Fund1,S,4189283,2004,4,F,BRANCA,COLOMBIA,Concluido
2015,VILA CURUCA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,C.III 8.ANO F9,Fund2,S,4191667,2002,8,F,PARDA,BOLIVIA,Concluido
2015,MOOCA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 4.ANO F9,Fund1,S,4193207,2005,4,F,NAO DECLARADA,BOLIVIA,Concluido
2015,MANDAQUI,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 6.ANO F9,Fund2,S,4203538,2004,1,F,BRANCA,BOLIVIA,Concluido
2015,VILA MATILDE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.I 3.ANO F9,Fund1,S,4210843,2006,9,F,BRANCA,JAPAO,Concluido
2015,VILA MARIA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 6.ANO F9,Fund2,S,4213032,2003,11,M,BRANCA,BOLIVIA,Concluido
2015,CIDADE ADEMAR,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO,C.III 8.ANO F9,Fund2,S,4223246,2002,8,F,BRANCA,BOLIVIA,Concluido
2015,VILA MEDEIROS,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 5.ANO F9,Fund1,S,4224355,2004,6,M,BRANCA,BOLIVIA,Concluido
2015,ARTUR ALVIM,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 4.ANO F9,Fund1,S,4241840,2005,8,M,PARDA,BOLIVIA,Concluido
2015,CANGAIBA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 6.ANO F9,Fund2,S,4241957,2004,2,F,PARDA,BOLIVIA,Concluido
2015,JARAGUA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,C.II 6.ANO F9,Fund2,S,4242020,2003,11,F,BRANCA,JAPAO,Concluido
2015,CIDADE TIRADENTES,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO GUAIANASES,C.II 5.ANO F9,Fund1,S,4250402,2004,4,M,NAO DECLARADA,BOLIVIA,Concluido
2015,VILA PRUDENTE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,C.II 5.ANO F9,Fund1,S,4250502,2004,7,F,BRANCA,JAPAO,Concluido
2015,JARDIM HELENA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,C.III 8.ANO F9,Fund2,S,4251323,2002,3,F,PARDA,BOLIVIA,Concluido
2015,BELEM,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 6.ANO F9,Fund2,S,4255806,2003,6,F,BRANCA,BOLIVIA,Concluido
2015,CASA VERDE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.II 6.ANO F9,Fund2,S,4258743,2003,9,M,PARDA,BOLIVIA,Concluido
2015,VILA MARIA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.III 8.ANO F9,Fund2,S,4262229,2002,1,F,PARDA,BOLIVIA,Concluido
2015,MOOCA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.III 9.ANO F9,Fund2,S,4273386,2001,4,F,PARDA,BOLIVIA,Concluido
2015,IGUATEMI,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS,C.III 9.ANO F9,Fund2,S,4275886,2001,11,M,BRANCA,PARAGUAI,Concluido
2015,CANGAIBA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.III 9.ANO F9,Fund2,S,4275909,2001,12,M,PARDA,BOLIVIA,Concluido
2015,ARTUR ALVIM,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.III 8.ANO F9,Fund2,S,4275911,2000,8,M,NAO DECLARADA,BOLIVIA,Concluido
2015,JACANA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 5.ANO F9,Fund1,S,4279601,2004,11,F,BRANCA,BOLIVIA,Concluido
2015,BUTANTA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,C.III 9.ANO F9,Fund2,S,4281245,2000,7,M,BRANCA,ITALIA,Concluido
2015,CASA VERDE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.II 6.ANO F9,Fund2,S,4281869,2003,8,M,PARDA,BOLIVIA,Concluido
2015,RAPOSO TAVARES,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,C.II 5.ANO F9,Fund1,S,4282321,2004,12,M,BRANCA,ARGENTINA,Concluido
2015,ARTUR ALVIM,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 6.ANO F9,Fund2,S,4283840,2003,9,M,BRANCA,BOLIVIA,Concluido
2015,ITAIM PAULISTA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,C.III 8.ANO F9,Fund2,S,4284794,2002,12,F,INDIGENA,BOLIVIA,Concluido
2015,BELEM,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.III 8.ANO F9,Fund2,S,4286466,2002,12,M,PARDA,BOLIVIA,Concluido
2015,BELA VISTA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,C.II 6.ANO F9,Fund2,S,4287771,2003,7,M,AMARELA,JAPAO,Concluido
2015,BELA VISTA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,C.III 8.ANO F9,Fund2,S,4287785,2002,2,M,BRANCA,JAPAO,Concluido
2015,SE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,C.III 9.ANO F9,Fund2,S,4289777,2000,12,F,PARDA,PERU,Concluido
2015,MOOCA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 6.ANO F9,Fund2,S,4300923,2004,1,F,PRETA,MOCAMBIQUE,Concluido
2015,CIDADE TIRADENTES,EMEFM       ,DIRETORIA REGIONAL DE EDUCACAO GUAIANASES,C.II 4.ANO F9,Fund1,S,4301660,2005,12,M,BRANCA,JAPAO,Concluido
2015,VILA MARIA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.III 9.ANO F9,Fund2,S,4304980,2001,7,M,NAO DECLARADA,BOLIVIA,Concluido
2015,BRASILANDIA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.III 8.ANO F9,Fund2,S,4305258,2002,3,F,INDIGENA,BOLIVIA,Concluido
2015,VILA GUILHERME,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 5.ANO F9,Fund1,S,4307133,2004,12,M,BRANCA,ESPANHA,Concluido
2015,AGUA RASA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.III 9.ANO F9,Fund2,S,4308632,2002,3,M,PARDA,BOLIVIA,Concluido
2015,ERMELINO MATARAZZO,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.III 9.ANO F9,Fund2,S,4314491,2001,1,M,NAO DECLARADA,BOLIVIA,Concluido
