AN_LETIVO,NOME_DISTRITO,TIPO_ESCOLA,DRE,DESC_SERIE,MODALIDADE_SEGMENTO,TURMA_ESCOL,CD_ALUNO_SME,ANO_NASC_ALUNO,MES_NASC_ALUNO,CD_SEXO,DESC_RACA_COR,DESC_PAIS_NASC,SITUACAO_MAT
2012,VILA GUILHERME,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 3.ANO,Fund2,S,3347458,1999,9,M,PARDA,BOLIVIA,Concluido
2012,BRASILANDIA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.II 3.ANO,Fund2,S,3350355,1999,11,M,AMARELA,BOLIVIA,Concluido
2012,PARQUE DO CARMO,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,C.II 3.ANO,Fund2,S,3364112,1999,8,F,BRANCA,BOLIVIA,Concluido
2012,TREMEMBE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 3.ANO,Fund2,S,3373970,1999,11,M,AMARELA,BOLIVIA,Concluido
2012,AGUA RASA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 3.ANO,Fund2,S,3379678,1999,7,M,BRANCA,BOLIVIA,Concluido
2012,VILA GUILHERME,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 1.ANO,Fund2,S,3384057,2001,5,F,BRANCA,BOLIVIA,Concluido
2012,CACHOEIRINHA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.II 2.ANO,Fund2,S,3384802,2000,11,F,PARDA,BOLIVIA,Concluido
2012,VILA MARIA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 1.ANO,Fund2,S,3394405,2001,12,F,PARDA,BOLIVIA,Concluido
2012,VILA MATILDE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 3.ANO,Fund2,S,3416827,1999,6,M,PARDA,BOLIVIA,Concluido
2012,LAJEADO,CEU EMEF    ,DIRETORIA REGIONAL DE EDUCACAO GUAIANASES,C.II 2.ANO,Fund2,S,3417600,2000,6,M,PARDA,BOLIVIA,Concluido
2012,JACANA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 1.ANO,Fund2,S,3422399,2000,7,M,AMARELA,BOLIVIA,Concluido
2012,TUCURUVI,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 4.ANO,Fund2,S,3425162,1998,1,F,BRANCA,BOLIVIA,Concluido
2012,ARTUR ALVIM,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 1.ANO,Fund2,S,3763934,1999,2,F,NAO DECLARADA,BOLIVIA,Concluido
2012,CASA VERDE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.II 3.ANO,Fund2,S,3428984,1999,9,M,BRANCA,BOLIVIA,Concluido
2012,PARI,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 2.ANO,Fund2,S,3442572,2000,6,M,BRANCA,BOLIVIA,Concluido
2012,CASA VERDE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.II 1.ANO,Fund2,S,3443270,2001,8,M,BRANCA,BOLIVIA,Concluido
2012,VILA MEDEIROS,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 2.ANO,Fund2,S,3449980,2000,10,F,AMARELA,BOLIVIA,Concluido
2012,MOOCA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 2.ANO,Fund2,S,3457075,2000,8,F,PARDA,BOLIVIA,Concluido
2012,ERMELINO MATARAZZO,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 2.ANO,Fund2,S,3459343,2000,9,F,PARDA,BOLIVIA,Concluido
2012,MOOCA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 3.ANO,Fund2,S,3466445,1999,9,M,BRANCA,BOLIVIA,Concluido
2012,IGUATEMI,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS,C.II 2.ANO,Fund2,S,3467696,2000,10,F,PARDA,BOLIVIA,Concluido
2012,SAPOPEMBA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS,C.II 3.ANO,Fund2,S,3482708,1999,5,F,PARDA,CHILE,Concluido
2012,CIDADE LIDER,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,C.II 2.ANO,Fund2,S,3483401,2000,3,F,PARDA,BOLIVIA,Concluido
2012,SANTANA,EMEFM       ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,3A.SER E.M,MEDIO,S,1386832,1995,5,F,BRANCA,PORTUGAL,Concluido
2012,TUCURUVI,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 3.ANO,Fund2,S,3519592,1999,5,M,BRANCA,BOLIVIA,Concluido
2012,JARAGUA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,C.II 3.ANO,Fund2,S,3775375,1999,11,M,NAO DECLARADA,BOLIVIA,Concluido
2012,BRASILANDIA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.II 2.ANO,Fund2,S,3533606,1998,12,M,INDIGENA,BOLIVIA,Concluido
2012,ARTUR ALVIM,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 4.ANO,Fund2,S,3803486,1998,4,M,AMARELA,BOLIVIA,Concluido
2012,VILA MATILDE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.I 4.ANO,Fund1,S,3535581,2001,10,F,AMARELA,JAPAO,Concluido
2012,VILA PRUDENTE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,C.II 1.ANO,Fund2,S,3547103,2001,4,F,AMARELA,JAPAO,Concluido
2012,VILA GUILHERME,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 1.ANO,Fund2,S,3549409,2001,2,M,PARDA,BOLIVIA,Concluido
2012,VILA GUILHERME,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 1.ANO,Fund2,S,3549489,2001,2,M,PARDA,ARGENTINA,Concluido
2012,MOOCA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 1.ANO,Fund2,S,3555682,2001,11,F,PARDA,BOLIVIA,Concluido
2012,CANGAIBA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 1.ANO,Fund2,S,3556485,2001,6,M,INDIGENA,BOLIVIA,Concluido
2012,SANTANA,EMEFM       ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,2A.SER.E.M.,MEDIO,S,1762687,1996,3,M,PARDA,ARGENTINA,Concluido
2012,GRAJAU,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO,C.II 2.ANO,Fund2,S,3557049,2000,11,F,PARDA,BOLIVIA,Concluido
2012,MOOCA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.I 3.ANO F9,Fund1,S,3779676,2003,2,F,NAO DECLARADA,BOLIVIA,Concluido
2012,AGUA RASA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 2.ANO,Fund2,S,3563416,2000,8,M,INDIGENA,BOLIVIA,Concluido
2012,VILA MARIA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 1.ANO,Fund2,S,3567036,2001,10,F,PARDA,BOLIVIA,Concluido
2012,VILA GUILHERME,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 1.ANO,Fund2,S,3575249,2001,11,M,PARDA,BOLIVIA,Concluido
2012,VILA MEDEIROS,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 1.ANO,Fund2,S,3580407,2001,9,F,PARDA,BOLIVIA,Concluido
2012,SAO MATEUS,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS,C.II 1.ANO,Fund2,S,3584723,2001,10,F,BRANCA,ESPANHA,Concluido
2012,VILA MARIA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 1.ANO,Fund2,S,3592676,2001,10,M,AMARELA,BOLIVIA,Concluido
2012,MANDAQUI,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 4.ANO,Fund2,S,2012175,1996,1,M,BRANCA,PARAGUAI,Concluido
2012,CASA VERDE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.II 3.ANO,Fund2,S,2088472,1998,2,F,NAO DECLARADA,BOLIVIA,Concluido
2012,BELEM,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 2.ANO,Fund2,S,3607065,2000,10,F,PARDA,BOLIVIA,Concluido
2012,BUTANTA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,C.II 4.ANO,Fund2,S,2104787,1998,6,M,BRANCA,JAPAO,Concluido
2012,SAPOPEMBA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS,C.II 1.ANO,Fund2,S,3609595,2001,1,F,BRANCA,JAPAO,Concluido
2012,TATUAPE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 4.ANO,Fund2,S,2125652,1998,7,M,BRANCA,IRA,Concluido
2012,SANTANA,EMEFM       ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,MIII - ED PROF,EDPROF,S,2186936,1991,10,F,INDIGENA,BOLIVIA,Concluido
2012,VILA MARIA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 1.ANO,Fund2,S,3625067,2001,12,M,PARDA,BOLIVIA,Concluido
2012,VILA GUILHERME,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.I 4.ANO,Fund1,S,3631016,2002,11,F,PARDA,BOLIVIA,Concluido
2012,RAPOSO TAVARES,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,C.II 2.ANO,Fund2,S,2275759,1998,3,M,NAO DECLARADA,JAPAO,Concluido
2012,VILA MARIA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 1.ANO,Fund2,S,3640616,2001,12,F,BRANCA,BOLIVIA,Concluido
2012,IGUATEMI,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS,C.II 3.ANO,Fund2,S,2347272,1998,11,M,NAO DECLARADA,BOLIVIA,Concluido
2012,PONTE RASA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 2.ANO,Fund2,S,2363653,1996,10,M,NAO DECLARADA,BOLIVIA,Concluido
2012,CASA VERDE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.II 1.ANO,Fund2,S,3787580,2001,5,F,BRANCA,BOLIVIA,Concluido
2012,VILA JACUI,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,C.II 3.ANO,Fund2,S,2384803,1999,3,F,NAO DECLARADA,BOLIVIA,Concluido
2012,VILA GUILHERME,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 4.ANO,Fund2,S,2389456,1998,4,M,PARDA,BOLIVIA,Concluido
2012,VILA CURUCA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,C.II 4.ANO,Fund2,S,2396005,1998,9,M,AMARELA,JAPAO,Concluido
2012,BELEM,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 3.ANO,Fund2,S,2418873,1998,9,M,BRANCA,BOLIVIA,Concluido
2012,VILA MARIA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 1.ANO,Fund2,S,3788541,2000,7,M,PARDA,BOLIVIA,Concluido
2012,IGUATEMI,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS,C.II 3.ANO,Fund2,S,2452178,1999,7,M,AMARELA,JAPAO,Concluido
2012,VILA GUILHERME,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 4.ANO,Fund2,S,2470374,1998,12,M,BRANCA,CHILE,Concluido
2012,CAMPO LIMPO,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO,C.II 4.ANO,Fund2,S,2471442,1998,10,M,PRETA,COLOMBIA,Concluido
2012,VILA MATILDE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.I 3.ANO F9,Fund1,S,3660759,2003,11,M,AMARELA,JAPAO,Concluido
2012,VILA MEDEIROS,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 1.ANO,Fund2,S,3661099,2001,12,M,AMARELA,BOLIVIA,Concluido
2012,ITAIM BIBI,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,C.II 3.ANO,Fund2,S,3666095,1999,1,F,BRANCA,PERU,Concluido
2012,JACANA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 4.ANO,Fund2,S,2533519,1997,12,F,PARDA,BOLIVIA,Concluido
2012,JACANA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 3.ANO,Fund2,S,3667646,1998,10,F,PARDA,BOLIVIA,Concluido
2012,BUTANTA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,C.II 4.ANO,Fund2,S,2540109,1997,10,M,AMARELA,JAPAO,Concluido
2012,BUTANTA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,C.II 4.ANO,Fund2,S,2540118,1997,11,F,AMARELA,JAPAO,Concluido
2012,VILA GUILHERME,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.I 3.ANO F9,Fund1,S,3806294,2003,5,F,NAO DECLARADA,BOLIVIA,Concluido
2012,TUCURUVI,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 4.ANO,Fund2,S,2588427,1997,12,F,NAO DECLARADA,BOLIVIA,Concluido
2012,FREGUESIA DO O,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.II 3.ANO,Fund2,S,2606532,1998,10,M,PARDA,BOLIVIA,Concluido
2012,ITAIM PAULISTA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,C.II 1.ANO,Fund2,S,2614622,2001,3,M,PARDA,BOLIVIA,Concluido
2012,JACANA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 3.ANO,Fund2,S,2625545,1998,12,M,AMARELA,BOLIVIA,Concluido
2012,BRASILANDIA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.II 4.ANO,Fund2,S,2627187,1998,3,F,BRANCA,BOLIVIA,Concluido
2012,VILA MEDEIROS,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 1.ANO,Fund2,S,3688487,2001,12,F,PARDA,BOLIVIA,Concluido
2012,PONTE RASA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 4.ANO,Fund2,S,2685100,1998,1,F,PARDA,BOLIVIA,Concluido
2012,BUTANTA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,C.I 4.ANO,Fund1,S,2692555,1997,7,M,AMARELA,JAPAO,Concluido
2012,LAJEADO,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO GUAIANASES,C.II 4.ANO,Fund2,S,2704540,1998,1,F,BRANCA,BOLIVIA,Concluido
2012,ITAQUERA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,C.II 3.ANO,Fund2,S,2734627,1998,7,F,NAO DECLARADA,ARGENTINA,Concluido
2012,VILA GUILHERME,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 1.ANO,Fund2,S,2738949,1999,10,M,PARDA,BOLIVIA,Concluido
2012,CASA VERDE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.II 3.ANO,Fund2,S,2751828,1999,2,M,PARDA,BOLIVIA,Concluido
2012,CASA VERDE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.II 4.ANO,Fund2,S,2755927,1998,5,F,PARDA,BOLIVIA,Concluido
2012,CASA VERDE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.II 2.ANO,Fund2,S,2762865,2000,2,M,PARDA,BOLIVIA,Concluido
2012,MOOCA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 3.ANO,Fund2,S,2771748,1999,2,F,BRANCA,BOLIVIA,Concluido
2012,LAJEADO,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO GUAIANASES,C.II 3.ANO,Fund2,S,2773305,1999,6,F,INDIGENA,BOLIVIA,Concluido
2012,CASA VERDE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.II 2.ANO,Fund2,S,2793567,2000,2,M,PARDA,BOLIVIA,Concluido
2012,VILA GUILHERME,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 4.ANO,Fund2,S,2804417,1997,12,F,PARDA,BOLIVIA,Concluido
2012,ARICANDUVA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,C.II 3.ANO,Fund2,S,2805633,1999,4,F,AMARELA,JAPAO,Concluido
2012,BRASILANDIA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.II 3.ANO,Fund2,S,2823554,1999,3,F,AMARELA,BOLIVIA,Concluido
2012,CANGAIBA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 2.ANO,Fund2,S,2824221,2000,3,F,PARDA,BOLIVIA,Concluido
2012,GRAJAU,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO,C.II 3.ANO,Fund2,S,2833527,1999,8,F,BRANCA,GRA-BRETANHA,Concluido
2012,TUCURUVI,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 3.ANO,Fund2,S,2859006,1998,7,M,NAO DECLARADA,BOLIVIA,Concluido
2012,TATUAPE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 3.ANO,Fund2,S,2897323,1999,1,F,BRANCA,ARGENTINA,Concluido
2012,CANGAIBA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 3.ANO,Fund2,S,2898168,1997,12,F,BRANCA,BOLIVIA,Concluido
2012,BRASILANDIA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.II 4.ANO,Fund2,S,2903930,1996,9,F,PARDA,BOLIVIA,Concluido
2012,VILA MARIA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 3.ANO,Fund2,S,2910164,1999,7,F,PARDA,BOLIVIA,Concluido
2012,CAMPO LIMPO,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO,C.II 3.ANO,Fund2,S,2914862,1999,6,F,NAO DECLARADA,JAPAO,Concluido
2012,TATUAPE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 2.ANO,Fund2,S,2938216,2000,1,M,PARDA,BOLIVIA,Concluido
2012,CANGAIBA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 4.ANO,Fund2,S,2966609,1998,5,M,NAO DECLARADA,BOLIVIA,Concluido
2012,PIRITUBA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,C.II 4.ANO,Fund2,S,3720610,1997,11,F,NAO DECLARADA,EQUADOR,Concluido
2012,ARTUR ALVIM,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 3.ANO,Fund2,S,2984551,1999,9,M,PARDA,BOLIVIA,Concluido
2012,BELEM,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 2.ANO,Fund2,S,3723201,2000,9,F,INDIGENA,ARGENTINA,Concluido
2012,VILA SONIA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,C.II 3.ANO,Fund2,S,2996661,1999,6,M,BRANCA,BOLIVIA,Concluido
2012,IGUATEMI,CEU EMEF    ,DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS,C.II 3.ANO,Fund2,S,2999046,1999,2,F,INDIGENA,BOLIVIA,Concluido
2012,SAUDE,MOVA        ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,MOVA,MOVA,S,3006981,1936,7,F,NAO DECLARADA,PORTUGAL,Concluido
2012,MOOCA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 1.ANO,Fund2,S,3726287,2001,9,F,INDIGENA,BOLIVIA,Concluido
2012,CIDADE TIRADENTES,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO GUAIANASES,C.I 4.ANO,Fund1,S,3016184,2002,4,F,PARDA,BOLIVIA,Concluido
2012,CASA VERDE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.II 3.ANO,Fund2,S,3029259,1999,2,F,AMARELA,BOLIVIA,Concluido
2012,BELEM,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 3.ANO,Fund2,S,3045380,1998,5,F,PARDA,ARGENTINA,Concluido
2012,VILA GUILHERME,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 2.ANO,Fund2,S,3068849,1999,7,F,PARDA,BOLIVIA,Concluido
2012,VILA MARIA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 3.ANO,Fund2,S,3068889,1999,3,F,NAO DECLARADA,BOLIVIA,Concluido
2012,CACHOEIRINHA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.II 2.ANO,Fund2,S,3092978,2000,11,M,BRANCA,BOLIVIA,Concluido
