AN_LETIVO,NOME_DISTRITO,TIPO_ESCOLA,DRE,DESC_SERIE,MODALIDADE_SEGMENTO,TURMA_ESCOL,CD_ALUNO_SME,ANO_NASC_ALUNO,MES_NASC_ALUNO,CD_SEXO,DESC_RACA_COR,DESC_PAIS_NASC,SITUACAO_MAT
2013,TUCURUVI,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 2.ANO,Fund2,S,3715723,2001,3,F,PARDA,BOLIVIA,Concluido
2013,VILA MARIA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 3.ANO,Fund2,S,2910186,1999,10,M,PARDA,BOLIVIA,Concluido
2013,IGUATEMI,CEU EMEF    ,DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS,C.I 4.ANO F9,Fund1,S,5226926,2001,11,F,BRANCA,BOLIVIA,Concluido
2013,JARAGUA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,C.I 2.ANO F9,Fund1,S,5227925,2005,8,F,PARDA,BOLIVIA,Concluido
2013,AGUA RASA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 4.ANO,Fund2,S,2774646,1999,12,F,BRANCA,VENEZUELA,Concluido
2013,ITAIM PAULISTA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,C.I 4.ANO F9,Fund1,S,3694598,2003,4,F,PARDA,ARGENTINA,Concluido
2013,TATUAPE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 4.ANO,Fund2,S,2540546,1999,2,F,PARDA,BOLIVIA,Concluido
2013,VILA MARIANA,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,INFANTIL II,PRE,S,5599354,2008,1,F,NAO DECLARADA,PORTUGAL,Concluido
2013,VILA JACUI,CEI INDIR   ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,MINI GRUPO I,CRECHE,S,5602557,2010,10,F,NAO DECLARADA,BOLIVIA,Concluido
2013,JARDIM ANGELA,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO,MINI GRUPO I,CRECHE,S,5602869,2010,9,M,BRANCA,PORTUGAL,Concluido
2013,VILA MEDEIROS,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,INFANTIL II,PRE,S,5585723,2008,2,M,BRANCA,BOLIVIA,Concluido
2013,CASA VERDE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,EJA 4 ETAPA,EJA5A8,S,2291716,1994,7,F,NAO DECLARADA,BOLIVIA,Concluido
2013,VILA GUILHERME,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 3.ANO,Fund2,S,3623137,2000,2,M,BRANCA,PARAGUAI,Concluido
2013,BELEM,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 1.ANO,Fund2,S,3578560,2000,12,M,BRANCA,ARGENTINA,Concluido
2013,VILA JACUI,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,C.II 3.ANO,Fund2,S,3460000,2000,8,F,PARDA,BOLIVIA,Concluido
2013,TUCURUVI,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 2.ANO,Fund2,S,3440398,2001,4,M,BRANCA,JAPAO,Concluido
2013,CANGAIBA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 4.ANO,Fund2,S,3764522,1999,11,F,NAO DECLARADA,BOLIVIA,Concluido
2013,RAPOSO TAVARES,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,C.II 3.ANO,Fund2,S,3218515,2000,7,F,BRANCA,JAPAO,Concluido
2013,RAPOSO TAVARES,CEI DIRET   ,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,MINI GRUPO II,CRECHE,S,5631299,2009,7,F,PRETA,NIGERIA,Concluido
2013,BRASILANDIA,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,INFANTIL I,PRE,S,5983309,2008,7,M,BRANCA,BOLIVIA,Concluido
2013,MANDAQUI,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,INFANTIL II,PRE,S,5263096,2008,6,F,BRANCA,JAPAO,Concluido
2013,VILA MEDEIROS,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 1.ANO,Fund2,S,5263949,2001,11,M,PARDA,BOLIVIA,Concluido
2013,JARDIM ANGELA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO,C.I 2.ANO F9,Fund1,S,5264676,2005,12,M,NAO DECLARADA,ESTADOS UNIDOS DA AMERICA (EUA),Concluido
2013,LAJEADO,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO GUAIANASES,BERCARIO II,CRECHE,S,5679016,2011,3,F,BRANCA,OUTRA NACIONALIDADE ,Concluido
2013,VILA GUILHERME,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.I 2.ANO F9,Fund1,S,5302197,2004,8,F,BRANCA,BOLIVIA,Concluido
2013,BELEM,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO PENHA,MINI GRUPO II,CRECHE,S,5232067,2009,12,M,PARDA,BOLIVIA,Concluido
2013,MOOCA,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO PENHA,MINI GRUPO I,CRECHE,S,5232170,2010,2,M,AMARELA,BOLIVIA,Concluido
2013,VILA JACUI,CEU EMEI    ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,INFANTIL II,PRE,S,5232837,2007,7,F,NAO DECLARADA,BOLIVIA,Concluido
2013,ARICANDUVA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,C.II 1.ANO,Fund2,S,5242595,2002,7,F,BRANCA,BOLIVIA,Concluido
2013,TUCURUVI,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.I 3.ANO F9,Fund1,S,5242784,2004,5,M,PARDA,BOLIVIA,Concluido
2013,CANGAIBA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 1.ANO,Fund2,S,5246030,2002,8,M,BRANCA,BOLIVIA,Concluido
2013,BOM RETIRO,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,MINI GRUPO II,CRECHE,S,5248818,2009,12,M,PARDA,BOLIVIA,Concluido
2013,VILA JACUI,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,C.II 3.ANO,Fund2,S,5249525,2000,7,M,BRANCA,BOLIVIA,Concluido
2013,FREGUESIA DO O,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.II 2.ANO,Fund2,S,5252482,2001,9,F,BRANCA,BOLIVIA,Concluido
2013,SAO MATEUS,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS,C.I 4.ANO F9,Fund1,S,5256146,2004,3,M,BRANCA,BOLIVIA,Concluido
2013,PARI,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,INFANTIL II,PRE,S,5256541,2007,9,F,NAO DECLARADA,BOLIVIA,Concluido
2013,VILA MEDEIROS,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 2.ANO,Fund2,S,5256996,2001,4,F,BRANCA,BOLIVIA,Concluido
2013,SANTA CECILIA,CEI INDIR   ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,MINI GRUPO II,CRECHE,S,5309336,2009,12,M,PARDA,BOLIVIA,Concluido
2013,CACHOEIRINHA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.I 4.ANO F9,Fund1,S,5310584,2003,7,M,BRANCA,BOLIVIA,Concluido
2013,RAPOSO TAVARES,CEI DIRET   ,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,MINI GRUPO II,CRECHE,S,5268443,2009,11,F,PRETA,PERU,Concluido
2013,SE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,C.II 2.ANO,Fund2,S,5268589,2001,3,F,PARDA,BOLIVIA,Concluido
2013,TREMEMBE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 2.ANO,Fund2,S,5270338,2001,4,F,INDIGENA,BOLIVIA,Concluido
2013,PARI,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 2.ANO,Fund2,S,5274105,2001,10,M,NAO DECLARADA,COLOMBIA,Concluido
2013,BELEM,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,INFANTIL II,PRE,S,5288028,2007,11,M,PARDA,BOLIVIA,Concluido
2013,BELEM,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO PENHA,MINI GRUPO I,CRECHE,S,5294643,2010,6,M,PARDA,BOLIVIA,Concluido
2013,SANTO AMARO,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO,C.II 4.ANO,Fund2,S,5298453,1998,8,M,AMARELA,JAPAO,Concluido
2013,SANTA CECILIA,CEI INDIR   ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,MINI GRUPO II,CRECHE,S,5299057,2009,7,F,NAO DECLARADA,BOLIVIA,Concluido
2013,ERMELINO MATARAZZO,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,INFANTIL I,PRE,S,5816448,2008,10,F,NAO DECLARADA,BOLIVIA,Concluido
2013,BELEM,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,INFANTIL II,PRE,S,5842485,2007,10,M,NAO DECLARADA,BOLIVIA,Concluido
2013,JACANA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.I 1.ANO F9,Fund1,S,5843962,2006,10,F,PARDA,BOLIVIA,Concluido
2013,ARTUR ALVIM,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO PENHA,MINI GRUPO I,CRECHE,S,5846023,2010,12,M,NAO DECLARADA,BOLIVIA,Concluido
2013,BELEM,CEI INDIR   ,DIRETORIA REGIONAL DE EDUCACAO PENHA,MINI GRUPO I,CRECHE,S,5846624,2010,6,F,NAO DECLARADA,BOLIVIA,Concluido
2013,FREGUESIA DO O,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,INFANTIL I,PRE,S,5785316,2008,9,F,BRANCA,ESPANHA,Concluido
2013,VILA MARIA,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,INFANTIL II,PRE,S,5891158,2007,10,F,PARDA,BOLIVIA,Concluido
2013,VILA MARIA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.I 3.ANO F9,Fund1,S,5891493,2004,1,F,NAO DECLARADA,BOLIVIA,Concluido
2013,PIRITUBA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,C.I 1.ANO F9,Fund1,S,5776179,2006,8,M,BRANCA,BOLIVIA,Concluido
2013,VILA MATILDE,CEI INDIR   ,DIRETORIA REGIONAL DE EDUCACAO PENHA,MINI GRUPO I,CRECHE,S,5781197,2010,9,F,NAO DECLARADA,BOLIVIA,Concluido
2013,LAJEADO,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO GUAIANASES,INFANTIL I,PRE,S,5877676,2008,8,F,NAO DECLARADA,BOLIVIA,Concluido
2013,CONSOLACAO,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,INFANTIL II,PRE,S,5878380,2007,12,F,BRANCA,COLOMBIA,Concluido
2013,SE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,EJA 2 ETAPA,EJA1A4,S,5755100,1985,4,M,PRETA,REPUBLICA DO HAITI,Concluido
2013,MOOCA,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO PENHA,MINI GRUPO I,CRECHE,S,5944809,2010,5,M,PARDA,ARGENTINA,Concluido
2013,PENHA,CEI INDIR   ,DIRETORIA REGIONAL DE EDUCACAO PENHA,MINI GRUPO II,CRECHE,S,5768004,2009,7,F,NAO DECLARADA,BOLIVIA,Concluido
2013,LAJEADO,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO GUAIANASES,BERCARIO II,CRECHE,S,5910096,2011,8,M,INDIGENA,BOLIVIA,Concluido
2013,RAPOSO TAVARES,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,EJA 4 ETAPA,EJA5A8,S,5796096,1973,8,M,PRETA,NIGERIA,Concluido
2013,CIDADE LIDER,CEU EMEI    ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,INFANTIL I,PRE,S,5797158,2008,10,M,PARDA,PORTUGAL,Concluido
2013,CANGAIBA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.I 3.ANO F9,Fund1,S,5900816,2005,2,F,BRANCA,BOLIVIA,Concluido
2013,VILA MARIA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.I 2.ANO F9,Fund1,S,5895446,2005,6,M,NAO DECLARADA,BOLIVIA,Concluido
2013,BRASILANDIA,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,MINI GRUPO I,CRECHE,S,5895944,2010,12,M,PRETA,BOLIVIA,Concluido
2013,BOM RETIRO,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,INFANTIL II,PRE,S,5897630,2007,6,F,NAO DECLARADA,BOLIVIA,Concluido
2013,VILA MARIA,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,INFANTIL I,PRE,S,5806418,2009,1,F,INDIGENA,ARGENTINA,Concluido
2013,CANGAIBA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 1.ANO,Fund2,S,5867311,2002,3,M,NAO DECLARADA,BOLIVIA,Concluido
2013,CIDADE TIRADENTES,CEI DIRET   ,DIRETORIA REGIONAL DE EDUCACAO GUAIANASES,MINI GRUPO II,CRECHE,S,5853431,2009,5,F,NAO DECLARADA,BOLIVIA,Concluido
2013,LIMAO,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,INFANTIL I,PRE,S,5856176,2009,2,M,NAO DECLARADA,BOLIVIA,Concluido
2013,VILA MARIA,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,INFANTIL I,PRE,S,5857258,2009,2,F,BRANCA,PARAGUAI,Concluido
2013,LAJEADO,CEU EMEF    ,DIRETORIA REGIONAL DE EDUCACAO GUAIANASES,C.II 2.ANO,Fund2,S,5934613,2001,1,M,INDIGENA,BOLIVIA,Concluido
2013,BRASILANDIA,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,MINI GRUPO I,CRECHE,S,6004156,2010,9,M,NAO DECLARADA,BOLIVIA,Concluido
2013,MANDAQUI,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,INFANTIL II,PRE,S,5979602,2007,7,M,AMARELA,JAPAO,Concluido
2013,BELEM,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,INFANTIL I,PRE,S,5981411,2008,9,F,BRANCA,BOLIVIA,Concluido
2013,TREMEMBE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 2.ANO,Fund2,S,5981869,2001,4,M,NAO DECLARADA,BOLIVIA,Concluido
2013,VILA MEDEIROS,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.I 1.ANO F9,Fund1,S,5777653,2006,12,F,PARDA,BOLIVIA,Concluido
2013,ERMELINO MATARAZZO,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,INFANTIL II,PRE,S,5774802,2007,4,F,PARDA,BOLIVIA,Concluido
2013,LAPA,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,INFANTIL I,PRE,S,5775970,2009,1,M,NAO DECLARADA,ESPANHA,Concluido
2013,CANGAIBA,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,INFANTIL II,PRE,S,5755469,2008,1,F,PARDA,OUTRA NACIONALIDADE ,Concluido
2013,ITAQUERA,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,MINI GRUPO II,CRECHE,S,5723049,2009,5,M,INDIGENA,PERU,Concluido
2013,VILA MEDEIROS,CEI INDIR   ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,MINI GRUPO I,CRECHE,S,5726023,2010,5,M,PARDA,BOLIVIA,Concluido
2013,ERMELINO MATARAZZO,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO PENHA,MINI GRUPO I,CRECHE,S,5728562,2010,1,F,NAO DECLARADA,BOLIVIA,Concluido
2013,VILA MEDEIROS,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,MINI GRUPO II,CRECHE,S,5729332,2009,7,F,PARDA,BOLIVIA,Concluido
2013,ITAIM PAULISTA,CEI DIRET   ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,MINI GRUPO I,CRECHE,S,5734596,2010,4,M,PARDA,PERU,Concluido
2013,VILA MEDEIROS,CEI DIRET   ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,MINI GRUPO II,CRECHE,S,5737530,2009,11,M,BRANCA,BOLIVIA,Concluido
2013,REPUBLICA,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,INFANTIL I,PRE,S,5713620,2008,4,F,NAO DECLARADA,CABO VERDE,Concluido
2013,ERMELINO MATARAZZO,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO PENHA,MINI GRUPO I,CRECHE,S,5714805,2010,3,F,INDIGENA,PERU,Concluido
2013,VILA MEDEIROS,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,INFANTIL II,PRE,S,5702093,2008,2,M,INDIGENA,BOLIVIA,Concluido
2013,CACHOEIRINHA,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,MINI GRUPO I,CRECHE,S,5686836,2010,4,M,NAO DECLARADA,BOLIVIA,Concluido
2013,LIMAO,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,BERCARIO II,CRECHE,S,5718781,2011,3,M,INDIGENA,OUTRA NACIONALIDADE ,Concluido
2013,TREMEMBE,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,INFANTIL I,PRE,S,5671479,2008,4,M,PARDA,BOLIVIA,Concluido
2013,MOOCA,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,INFANTIL I,PRE,S,5672664,2008,11,M,AMARELA,BOLIVIA,Concluido
2013,PIRITUBA,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,MINI GRUPO II,CRECHE,S,5654456,2009,5,M,INDIGENA,OUTRA NACIONALIDADE ,Concluido
2013,SANTANA,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,INFANTIL II,PRE,S,5640639,2008,2,F,BRANCA,BOLIVIA,Concluido
2013,GRAJAU,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO,C.I 1.ANO F9,Fund1,S,5659119,2007,2,F,NAO DECLARADA,BOLIVIA,Concluido
2013,BELA VISTA,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,BERCARIO II,CRECHE,S,5630503,2011,1,M,PRETA,ANGOLA,Concluido
2013,BOM RETIRO,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,MINI GRUPO I,CRECHE,S,5635684,2010,11,F,NAO DECLARADA,BOLIVIA,Concluido
2013,PENHA,CEU CEI     ,DIRETORIA REGIONAL DE EDUCACAO PENHA,MINI GRUPO I,CRECHE,S,5560828,2010,2,F,NAO DECLARADA,OUTRA NACIONALIDADE ,Concluido
2013,ITAQUERA,CEI DIRET   ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,MINI GRUPO II,CRECHE,S,5650397,2009,10,F,PARDA,OUTRA NACIONALIDADE ,Concluido
2013,MANDAQUI,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,INFANTIL I,PRE,S,5503015,2008,5,M,PARDA,OUTRA NACIONALIDADE ,Concluido
2013,ERMELINO MATARAZZO,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,INFANTIL I,PRE,S,5750935,2008,10,M,PARDA,BOLIVIA,Concluido
2013,CIDADE LIDER,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,MINI GRUPO I,CRECHE,S,5754556,2010,1,M,PARDA,BOLIVIA,Concluido
2013,CASA VERDE,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,INFANTIL II,PRE,S,5804397,2008,3,M,INDIGENA,BOLIVIA,Concluido
2013,TATUAPE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 1.ANO,Fund2,S,5804709,2002,2,F,NAO DECLARADA,BOLIVIA,Concluido
2013,RIO PEQUENO,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,C.I 5.ANO F9,Fund1,S,5828101,2002,12,M,PRETA,CONGO,Concluido
2013,BELA VISTA,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,INFANTIL I,PRE,S,5831178,2008,10,M,PRETA,CONGO,Concluido
2013,PARI,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,INFANTIL II,PRE,S,5447807,2007,11,F,PARDA,ARGENTINA,Concluido
2013,ERMELINO MATARAZZO,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,INFANTIL II,PRE,S,5817341,2007,4,M,PARDA,BOLIVIA,Concluido
2013,BRASILANDIA,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,INFANTIL II,PRE,S,5824872,2007,7,M,PARDA,BOLIVIA,Concluido
2013,VILA MATILDE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.I 4.ANO F9,Fund1,S,5832947,2002,9,F,PARDA,BOLIVIA,Concluido
2013,JOSE BONIFACIO,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,BERCARIO II,CRECHE,S,5836860,2011,11,M,PARDA,BOLIVIA,Concluido
2013,IPIRANGA,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,INFANTIL I,PRE,S,5838068,2009,3,F,NAO DECLARADA,EQUADOR,Concluido
2013,LIMAO,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,INFANTIL II,PRE,S,5839276,2007,11,F,NAO DECLARADA,BOLIVIA,Concluido
2013,MANDAQUI,CIEJA       ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,MIV CIEJA,EJA5A8,S,5842479,1958,6,M,BRANCA,PORTUGAL,Concluido
