AN_LETIVO,NOME_DISTRITO,TIPO_ESCOLA,DRE,DESC_SERIE,MODALIDADE_SEGMENTO,TURMA_ESCOL,CD_ALUNO_SME,ANO_NASC_ALUNO,MES_NASC_ALUNO,CD_SEXO,DESC_RACA_COR,DESC_PAIS_NASC,SITUACAO_MAT
2011,ARTUR ALVIM,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 3.ANO,Fund2,S,3803486,1998,4,M,AMARELA,BOLIVIA,Concluido
2011,VILA GUILHERME,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 2.ANO,Fund2,S,3539085,1998,11,M,PARDA,BOLIVIA,Concluido
2011,AGUA RASA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 2.ANO,Fund2,S,3803816,1999,4,F,INDIGENA,BOLIVIA,Concluido
2011,VILA GUILHERME,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.I 4.ANO,Fund1,S,3541929,2001,2,M,PARDA,BOLIVIA,Concluido
2011,VILA PRUDENTE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,C.I 4.ANO,Fund1,S,3547103,2001,4,F,AMARELA,JAPAO,Concluido
2011,VILA GUILHERME,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.I 4.ANO,Fund1,S,3549409,2001,2,M,PARDA,BOLIVIA,Concluido
2011,VILA GUILHERME,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.I 4.ANO,Fund1,S,3549489,2001,2,M,PARDA,ARGENTINA,Concluido
2011,CANGAIBA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.I 4.ANO,Fund1,S,3556485,2001,6,M,INDIGENA,BOLIVIA,Concluido
2011,LIMAO,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.II 4.ANO,Fund2,S,1759831,1997,4,M,BRANCA,BOLIVIA,Concluido
2011,IGUATEMI,CEU EMEF    ,DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS,C.II 4.ANO,Fund2,S,1762486,1997,1,F,PARDA,BOLIVIA,Concluido
2011,GRAJAU,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO,C.II 1.ANO,Fund2,S,3557049,2000,11,F,PARDA,BOLIVIA,Concluido
2011,VILA GUILHERME,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.I 4.ANO,Fund1,S,3557246,2002,9,F,PARDA,BOLIVIA,Concluido
2011,MOOCA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.I 2.ANO F9,Fund1,S,3779676,2003,2,F,NAO DECLARADA,BOLIVIA,Concluido
2011,SANTANA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 4.ANO,Fund2,S,1811239,1997,3,F,BRANCA,NOVA ZELANDIA,Concluido
2011,AGUA RASA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 1.ANO,Fund2,S,3563416,2000,8,M,INDIGENA,BOLIVIA,Concluido
2011,VILA GUILHERME,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.I 4.ANO,Fund1,S,3564017,2000,10,M,PARDA,BOLIVIA,Concluido
2011,VILA MARIA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.I 4.ANO,Fund1,S,3567036,2001,10,F,PARDA,BOLIVIA,Concluido
2011,SANTANA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 4.ANO,Fund2,S,1850811,1996,11,F,AMARELA,JAPAO,Concluido
2011,BRASILANDIA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.I 4.ANO,Fund1,S,3568351,2001,4,M,AMARELA,BOLIVIA,Concluido
2011,ITAQUERA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,C.I 4.ANO,Fund1,S,3569945,2001,7,F,PARDA,BOLIVIA,Concluido
2011,SAO RAFAEL,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS,C.I 4.ANO,Fund1,S,3576002,2001,10,F,BRANCA,BOLIVIA,Concluido
2011,IGUATEMI,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS,C.I 4.ANO,Fund1,S,3578020,2001,10,F,BRANCA,LIBANO,Concluido
2011,SAO MATEUS,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS,C.I 4.ANO,Fund1,S,3585430,2001,8,M,PARDA,BOLIVIA,Concluido
2011,VILA GUILHERME,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 4.ANO,Fund2,S,1999315,1997,1,M,BRANCA,BOLIVIA,Concluido
2011,VILA MARIA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.I 4.ANO,Fund1,S,3592676,2001,10,M,AMARELA,BOLIVIA,Concluido
2011,MANDAQUI,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 3.ANO,Fund2,S,2012175,1996,1,M,BRANCA,PARAGUAI,Concluido
2011,CASA VERDE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.II 2.ANO,Fund2,S,2088472,1998,2,F,NAO DECLARADA,BOLIVIA,Concluido
2011,TUCURUVI,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 4.ANO,Fund2,S,2098996,1997,9,F,PARDA,BOLIVIA,Concluido
2011,VILA GUILHERME,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 4.ANO,Fund2,S,2111513,1997,2,M,NAO DECLARADA,BOLIVIA,Concluido
2011,IGUATEMI,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS,C.I 4.ANO,Fund1,S,3609595,2001,1,F,BRANCA,JAPAO,Concluido
2011,VILA MATILDE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 4.ANO,Fund2,S,2120836,1997,6,F,NAO DECLARADA,BOLIVIA,Concluido
2011,BUTANTA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,C.II 4.ANO,Fund2,S,2125462,1997,4,M,BRANCA,JAPAO,Concluido
2011,TATUAPE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 3.ANO,Fund2,S,2125652,1998,7,M,BRANCA,IRA,Concluido
2011,VILA MARIA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 3.ANO,Fund2,S,3804579,1997,7,F,NAO DECLARADA,BOLIVIA,Concluido
2011,BELEM,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 4.ANO,Fund2,S,2163548,1997,9,M,PARDA,BOLIVIA,Concluido
2011,BELEM,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.I 4.ANO,Fund1,S,3616749,2001,12,M,PARDA,PARAGUAI,Concluido
2011,SANTANA,EMEFM       ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,MI - ED PROF,EDPROF,S,2186936,1991,10,F,INDIGENA,BOLIVIA,Concluido
2011,MOOCA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 4.ANO,Fund2,S,2206462,1997,10,F,NAO DECLARADA,BOLIVIA,Concluido
2011,JABAQUARA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO,C.I 4.ANO,Fund1,S,3624714,2000,9,M,AMARELA,JAPAO,Concluido
2011,VILA GUILHERME,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 4.ANO,Fund2,S,2232367,1997,4,F,NAO DECLARADA,BOLIVIA,Concluido
2011,VILA GUILHERME,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.I 3.ANO,Fund1,S,3631016,2002,11,F,PARDA,BOLIVIA,Concluido
2011,RAPOSO TAVARES,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,C.II 1.ANO,Fund2,S,2275759,1998,3,M,NAO DECLARADA,JAPAO,Concluido
2011,SAO MATEUS,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS,C.II 4.ANO,Fund2,S,2285314,1997,12,M,NAO DECLARADA,PERU,Concluido
2011,VILA MEDEIROS,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 3.ANO,Fund2,S,2286472,1997,12,F,NAO DECLARADA,BOLIVIA,Concluido
2011,CASA VERDE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.II 4.ANO,Fund2,S,2301484,1997,7,M,PARDA,BOLIVIA,Concluido
2011,IGUATEMI,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS,C.II 2.ANO,Fund2,S,2347272,1998,11,M,NAO DECLARADA,BOLIVIA,Concluido
2011,BRASILANDIA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.II 4.ANO,Fund2,S,2375872,1997,3,F,AMARELA,BOLIVIA,Concluido
2011,VILA JACUI,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,C.II 2.ANO,Fund2,S,2384803,1999,3,F,NAO DECLARADA,BOLIVIA,Concluido
2011,VILA GUILHERME,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 3.ANO,Fund2,S,2389456,1998,4,M,PARDA,BOLIVIA,Concluido
2011,VILA CURUCA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,C.II 3.ANO,Fund2,S,2396005,1998,9,M,AMARELA,JAPAO,Concluido
2011,CASA VERDE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.II 2.ANO,Fund2,S,2405362,1998,3,M,INDIGENA,BOLIVIA,Concluido
2011,BELEM,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 2.ANO,Fund2,S,2418873,1998,9,M,BRANCA,BOLIVIA,Concluido
2011,CARRAO,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,C.II 4.ANO,Fund2,S,2420616,1997,10,F,BRANCA,JAPAO,Concluido
2011,PARI,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 4.ANO,Fund2,S,2432175,1996,10,F,AMARELA,BOLIVIA,Concluido
2011,VILA MARIA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.I 3.ANO,Fund1,S,3788270,2002,7,F,BRANCA,BOLIVIA,Concluido
2011,VILA MARIA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.I 4.ANO,Fund1,S,3788541,2000,7,M,PARDA,BOLIVIA,Concluido
2011,CASA VERDE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.II 3.ANO,Fund2,S,2443281,1998,1,F,PARDA,BOLIVIA,Concluido
2011,IGUATEMI,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS,C.II 2.ANO,Fund2,S,2452178,1999,7,M,AMARELA,JAPAO,Concluido
2011,SACOMA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,C.II 3.ANO,Fund2,S,2458544,1998,6,M,BRANCA,JAPAO,Concluido
2011,RIO PEQUENO,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,C.I 4.ANO,Fund1,S,3658787,2001,3,F,AMARELA,JAPAO,Concluido
2011,CAMPO LIMPO,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO,C.II 3.ANO,Fund2,S,2471442,1998,10,M,PRETA,COLOMBIA,Concluido
2011,CAMPO LIMPO,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO,C.II 3.ANO,Fund2,S,2513798,1997,11,M,BRANCA,COLOMBIA,Concluido
2011,VILA GUILHERME,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 3.ANO,Fund2,S,2520195,1998,5,F,PARDA,BOLIVIA,Concluido
2011,ITAIM BIBI,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,C.II 2.ANO,Fund2,S,3666095,1999,1,F,BRANCA,PERU,Concluido
2011,JACANA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 3.ANO,Fund2,S,2533519,1997,12,F,PARDA,BOLIVIA,Concluido
2011,BUTANTA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,C.II 3.ANO,Fund2,S,2540118,1997,11,F,AMARELA,JAPAO,Concluido
2011,TATUAPE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 2.ANO,Fund2,S,2540546,1999,2,F,PARDA,BOLIVIA,Concluido
2011,SANTANA,EMEFM       ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,2A.SER.E.M.,MEDIO,S,2564008,1995,7,F,INDIGENA,PARAGUAI,Concluido
2011,VILA GUILHERME,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.I 2.ANO F9,Fund1,S,3806294,2003,5,F,NAO DECLARADA,BOLIVIA,Concluido
2011,VILA MARIA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 4.ANO,Fund2,S,2587868,1997,12,M,AMARELA,BOLIVIA,Concluido
2011,BRASILANDIA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.II 2.ANO,Fund2,S,3678415,1998,7,F,PARDA,BOLIVIA,Concluido
2011,ITAIM PAULISTA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,C.I 4.ANO,Fund1,S,2614622,2001,3,M,PARDA,BOLIVIA,Concluido
2011,JACANA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 2.ANO,Fund2,S,2625545,1998,12,M,AMARELA,BOLIVIA,Concluido
2011,BRASILANDIA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.II 3.ANO,Fund2,S,2627187,1998,3,F,BRANCA,BOLIVIA,Concluido
2011,CIDADE ADEMAR,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO,C.II 4.ANO,Fund2,S,2665426,1997,7,M,INDIGENA,BOLIVIA,Concluido
2011,BRASILANDIA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.I 4.ANO,Fund1,S,3687861,2001,4,M,AMARELA,BOLIVIA,Concluido
2011,PONTE RASA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 3.ANO,Fund2,S,2685100,1998,1,F,PARDA,BOLIVIA,Concluido
2011,BUTANTA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,C.I 3.ANO,Fund1,S,2692555,1997,7,M,AMARELA,JAPAO,Concluido
2011,LAJEADO,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO GUAIANASES,C.II 3.ANO,Fund2,S,2704540,1998,1,F,BRANCA,BOLIVIA,Concluido
2011,VILA MARIA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 2.ANO,Fund2,S,2727242,1999,8,M,AMARELA,BOLIVIA,Concluido
